;Code;Gender;Age;Mobile;Trial_number;Angle;Step_Angle;Area1;Area2;Area3;n3SquareOrCircle;BiggerCircleOrSquare;PosBig;StimVal;StimVal3;Nalternativas;RT_type1;Response;Correct;Confidence;RT_Confidence;Nsujeto;binary_correct
7830;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;30;159,062,880,592,599;20,943,951,023,932;589,547,501,138,625;530,592,751,024,763;106,118,550,204,953;2;1;1;0,9;0,2;3;2711;1;TRUE;0,26984126984127;537;65;1
7831;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;31;501,548,858,072,773;20,943,951,023,932;709,048,950,884,554;638,144,055,796,099;12,762,881,115,922;0;2;2;0,9;0;2;1085;2;TRUE;0,346031746031746;1720;65;1
7832;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;32;198,241,482,787,171;20,943,951,023,932;755,569,971,093,507;717,791,472,538,832;717,791,472,538,832;0;1;1;0,95;0;2;1813;2;FALSE;0,080952380952381;678;65;0
7833;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;33;616,440,242,381,638;-20,943,951,023,932;707,738,323,210,664;495,416,826,247,465;198,166,730,498,986;0;1;1;0,7;0;2;1326;1;TRUE;0,326984126984127;994;65;1
7834;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;34;151,666,171,464,366;20,943,951,023,932;1,021,128,514,337;949,649,518,333,413;569,789,711,000,048;0;2;2;0,93;0;2;1574;2;TRUE;0,617460317460317;655;65;1
7835;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;35;0,135948751549674;20,943,951,023,932;991,145,780,730,756;89,203,120,265,768;267,609,360,797,304;0;1;1;0,9;0;2;1875;1;TRUE;0,0444444444444444;1284;65;1
7836;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;36;386,805,490,800,897;20,943,951,023,932;500,155,352,685,063;350,108,746,879,544;140,043,498,751,818;0;2;2;0,7;0;2;1846;2;TRUE;0,450793650793651;1405;65;1
7837;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;37;172,330,772,623,063;20,943,951,023,932;6,735,733,470,581;639,894,679,705,195;319,947,339,852,597;0;1;1;0,95;0;2;1744;2;FALSE;0,0428571428571429;809;65;0
7838;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;38;23,107,461,978,478;20,943,951,023,932;930,267,143,422,203;744,213,714,737,762;297,685,485,895,105;2;1;1;0,8;0,4;3;1618;1;TRUE;0,36031746031746;1430;65;1
7839;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;39;0,810555316191504;-20,943,951,023,932;597,720,703,847,894;555,880,254,578,542;111,176,050,915,708;1;2;2;0,93;0,2;3;2273;2;TRUE;0,0936507936507937;794;65;1
7840;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;40;0,803039193873751;-20,943,951,023,932;88,331,850,624,736;618,322,954,373,152;185,496,886,311,946;2;2;2;0,7;0,3;3;1639;2;TRUE;0,661904761904762;635;65;1
7841;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;41;500,720,842,583,203;20,943,951,023,932;927,798,088,128,469;742,238,470,502,775;742,238,470,502,775;1;2;2;0,8;0,1;3;1610;2;TRUE;0,563492063492063;539;65;1
7842;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;42;478,527,723,379,453;-20,943,951,023,932;766,128,242,839,944;536,289,769,987,961;26,814,488,499,398;0;1;1;0,7;0;2;2087;1;TRUE;0,504761904761905;599;65;1
7843;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;43;208,207,467,781,693;20,943,951,023,932;961,534,011,136,212;76,922,720,890,897;230,768,162,672,691;2;1;1;0,8;0,3;3;2016;1;TRUE;0,477777777777778;618;65;1
7844;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;44;142,093,238,924,186;-20,943,951,023,932;941,608,247,121,279;894,527,834,765,215;357,811,133,906,086;0;2;2;0,95;0;2;1730;2;TRUE;0,39047619047619;767;65;1
7845;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;45;515,386,436,323,869;-20,943,951,023,932;106,107,720,851,043;9,868,018,039,147;19,736,036,078,294;0;1;1;0,93;0;2;1632;2;FALSE;0,3;816;65;0
7846;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;46;221,616,321,498,886;20,943,951,023,932;672,267,077,804,846;605,040,370,024,361;302,520,185,012,181;1;2;2;0,9;0,5;3;1743;2;TRUE;0,449206349206349;519;65;1
7847;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;47;119,308,176,089,731;20,943,951,023,932;831,331,763,385,079;773,138,539,948,123;773,138,539,948,123;0;2;2;0,93;0;2;2004;2;TRUE;0,20952380952381;666;65;1
7848;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;48;0,727873806146591;-20,943,951,023,932;106,179,408,564,207;100,870,438,135,996;201,740,876,271,992;1;1;1;0,95;0,2;3;2374;2;FALSE;0,134920634920635;502;65;0
7849;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;49;0,45861312129277;-20,943,951,023,932;61,827,851,455,534;494,622,811,644,272;989,245,623,288,544;2;2;2;0,8;0,2;3;1606;2;TRUE;0,341269841269841;565;65;1
7850;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;50;0,598883792785674;-20,943,951,023,932;65,157,793,235,686;60,596,747,709,188;30,298,373,854,594;1;1;1;0,93;0,5;3;1211;1;TRUE;0,523809523809524;1058;65;1
7851;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;51;489,200,158,630,643;-20,943,951,023,932;475,657,444,566,577;451,874,572,338,248;135,562,371,701,474;2;2;2;0,95;0,3;3;1085;2;TRUE;0,684126984126984;1058;65;1
7852;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;52;276,075,463,168,105;20,943,951,023,932;106,405,166,502,219;85,124,133,201,775;51,074,479,921,065;0;2;2;0,8;0;2;1607;2;TRUE;0,576190476190476;544;65;1
7853;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;53;278,703,630,550,931;-20,943,951,023,932;576,215,661,466,787;547,404,878,393,448;10,948,097,567,869;0;1;1;0,95;0;2;1958;2;FALSE;0,271428571428571;750;65;0
7854;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;54;465,403,384,963,583;20,943,951,023,932;676,848,070,691,181;473,793,649,483,827;947,587,298,967,654;1;1;1;0,7;0,2;3;1182;1;TRUE;0,366666666666667;1891;65;1
7855;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;55;0,642032845908285;-20,943,951,023,932;500,507,669,612,731;46,547,213,273,984;186,188,853,095,936;2;2;2;0,93;0,4;3;1212;2;TRUE;0,128571428571429;631;65;1
7856;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;56;480,595,386,996,058;-20,943,951,023,932;810,965,457,504,112;567,675,820,252,878;283,837,910,126,439;2;1;1;0,7;0,5;3;1176;1;TRUE;0,555555555555556;800;65;1
7857;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;57;103,433,652,671,949;20,943,951,023,932;796,066,448,818,727;636,853,159,054,982;636,853,159,054,982;0;2;2;0,8;0;2;1107;2;TRUE;0,601587301587302;626;65;1
7858;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;58;450,580,896,994,936;20,943,951,023,932;94,579,390,907,778;898,504,213,623,891;539,102,528,174,334;2;2;2;0,95;0,6;3;1619;2;TRUE;0,153968253968254;625;65;1
7859;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;59;186,915,504,176,146;-20,943,951,023,932;114,016,147,321,621;10,831,533,995,554;43,326,135,982,216;2;1;1;0,95;0,4;3;1839;1;TRUE;0,16984126984127;648;65;1
7860;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;60;413,915,159,261,871;20,943,951,023,932;113,896,946,449,443;105,924,160,197,982;105,924,160,197,982;2;2;2;0,93;0,1;3;1822;2;TRUE;0,00793650793650794;625;65;1
7861;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;61;136,589,775,327,952;-20,943,951,023,932;926,605,774,403,727;880,275,485,683,541;880,275,485,683,541;2;2;2;0,95;0,1;3;1853;2;TRUE;0;483;65;1
7862;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;62;516,035,965,223,073;-20,943,951,023,932;908,443,114,450,017;863,020,958,727,516;517,812,575,236,509;2;1;1;0,95;0,6;3;1466;2;FALSE;0,358730158730159;669;65;0
7863;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;63;450,478,941,436,461;-20,943,951,023,932;54,794,123,391,943;383,558,863,743,601;11,506,765,912,308;0;2;2;0,7;0;2;1862;2;TRUE;0,322222222222222;475;65;1
7864;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;64;250,579,776,464,825;-20,943,951,023,932;566,716,304,869,874;538,380,489,626,381;26,919,024,481,319;2;1;1;0,95;0,5;3;1846;1;TRUE;0,661904761904762;606;65;1
7865;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;65;560,830,527,167,379;20,943,951,023,932;638,778,031,302,832;511,022,425,042,265;306,613,455,025,359;2;1;1;0,8;0,6;3;1515;1;TRUE;0,236507936507937;697;65;1
7866;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;66;101,151,602,032,509;-20,943,951,023,932;100,669,593,637,835;956,361,139,559,436;191,272,227,911,887;1;2;2;0,95;0,2;3;1805;2;TRUE;0,334920634920635;497;65;1
7867;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;67;0,495268566585502;20,943,951,023,932;946,046,414,792,394;756,837,131,833,916;151,367,426,366,783;0;1;1;0,8;0;2;1182;1;TRUE;0,547619047619048;711;65;1
7868;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;68;510,468,738,806,073;-20,943,951,023,932;844,977,365,084,285;785,828,949,528,385;314,331,579,811,354;2;1;1;0,93;0,4;3;962;2;FALSE;0,712698412698413;1984;65;0
7869;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;69;432,155,962,491,878;-20,943,951,023,932;107,700,395,682,166;753,902,769,775,159;452,341,661,865,095;0;1;1;0,7;0;2;1175;1;TRUE;0,823809523809524;1575;65;1
7870;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;70;0,359432752345755;-20,943,951,023,932;582,656,622,118,988;407,859,635,483,292;122,357,890,644,987;0;1;1;0,7;0;2;1148;1;TRUE;0,726984126984127;540;65;1
7871;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;71;280,035,629,140,305;20,943,951,023,932;689,523,988,104,926;641,257,308,937,581;256,502,923,575,032;0;1;1;0,93;0;2;1741;1;TRUE;0,147619047619048;440;65;1
7872;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;72;289,650,079,214,908;-20,943,951,023,932;861,058,824,700,589;602,741,177,290,412;602,741,177,290,412;0;1;1;0,7;0;2;997;1;TRUE;0,325396825396825;395;65;1
7873;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;73;338,832,012,144,544;20,943,951,023,932;609,287,952,486,499;566,637,795,812,444;339,982,677,487,466;2;1;1;0,93;0,6;3;2007;1;TRUE;0,0142857142857143;1562;65;1
7874;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;74;122,919,306,999,846;-20,943,951,023,932;625,775,260,737,996;500,620,208,590,397;200,248,083,436,159;0;1;1;0,8;0;2;1582;1;TRUE;0,177777777777778;8165;65;1
7875;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;75;204,804,714,146,846;-20,943,951,023,932;615,994,896,861,921;492,795,917,489,537;985,591,834,979,074;0;2;2;0,8;0;2;854;2;TRUE;0,528571428571429;422;65;1
7876;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;76;182,185,419,356,825;20,943,951,023,932;698,894,240,190,722;629,004,816,171,649;25,160,192,646,866;0;1;1;0,9;0;2;1940;1;TRUE;0,0555555555555556;1261;65;1
7877;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;77;315,140,032,136,533;20,943,951,023,932;548,631,991,083,116;493,768,791,974,804;197,507,516,789,922;1;2;2;0,9;0,4;3;1622;2;TRUE;0;764;65;1
7878;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;78;46,172,697,391,025;20,943,951,023,932;781,945,948,259,147;547,362,163,781,403;328,417,298,268,842;1;1;1;0,7;0,6;3;1134;1;TRUE;0,579365079365079;647;65;1
7879;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;79;384,486,742,697,974;20,943,951,023,932;838,091,509,216,599;754,282,358,294,939;37,714,117,914,747;0;2;2;0,9;0;2;1161;2;TRUE;0,646031746031746;1137;65;1
7880;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;80;244,530,703,581,112;-20,943,951,023,932;381,327,586,434,197;354,634,655,383,804;709,269,310,767,607;2;1;1;0,93;0,2;3;1654;1;TRUE;0;420;65;1
7881;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;81;182,683,471,308,177;-20,943,951,023,932;105,789,788,481,224;100,500,299,057,163;603,001,794,342,977;0;2;2;0,95;0;2;1087;2;TRUE;0,234920634920635;473;65;1
7882;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;82;347,033,400,857,297;20,943,951,023,932;827,992,047,629,736;786,592,445,248,249;3,146,369,780,993;1;2;2;0,95;0,4;3;1537;2;TRUE;0;606;65;1
7883;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;83;275,565,402,218,084;20,943,951,023,932;71,873,150,369,962;682,794,928,514,639;68,279,492,851,464;0;2;2;0,95;0;2;1528;2;TRUE;0,00793650793650794;513;65;1
7884;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;84;238,491,150,829,366;-20,943,951,023,932;978,978,269,378,953;910,449,790,522,426;273,134,937,156,728;0;2;2;0,93;0;2;977;2;TRUE;0,376190476190476;1297;65;1
7885;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;85;406,175,911,554,995;20,943,951,023,932;58,232,096,963,659;541,558,501,762,028;541,558,501,762,028;2;1;1;0,93;0,1;3;1940;2;FALSE;0;648;65;0
7886;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;86;233,234,008,139,298;-20,943,951,023,932;657,449,662,300,953;460,214,763,610,667;230,107,381,805,334;0;2;2;0,7;0;2;1475;2;TRUE;0,928571428571429;663;65;1
7887;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;87;369,045,656,576,643;20,943,951,023,932;780,081,078,018,526;702,072,970,216,674;421,243,782,130,004;0;1;1;0,9;0;2;1649;1;TRUE;0,158730158730159;351;65;1
7888;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;88;51,476,807,162,336;-20,943,951,023,932;792,394,539,924,077;554,676,177,946,854;554,676,177,946,854;1;2;2;0,7;0,1;3;2012;2;TRUE;1;561;65;1
7889;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;89;312,985,747,384,584;-20,943,951,023,932;830,486,635,280,425;747,437,971,752,383;44,846,278,305,143;0;2;2;0,9;0;2;1240;2;TRUE;0;446;65;1
7890;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;90;515,917,203,084,425;-20,943,951,023,932;54,926,397,550,386;521,800,776,728,667;1,565,402,330,186;0;1;1;0,95;0;2;1992;2;FALSE;0,344444444444444;2363;65;0
7891;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;91;0,514782880970265;-20,943,951,023,932;948,945,002,920,309;664,261,502,044,216;132,852,300,408,843;1;2;2;0,7;0,2;3;1128;2;TRUE;0,849206349206349;555;65;1
7892;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;92;27,122,521,387,719;20,943,951,023,932;765,938,150,977,614;727,641,243,428,734;43,658,474,605,724;0;1;1;0,95;0;2;998;1;TRUE;0,488888888888889;572;65;1
7893;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;93;21,189,822,354,795;20,943,951,023,932;648,150,982,096,444;602,780,413,349,693;180,834,124,004,908;2;2;2;0,93;0,3;3;1424;2;TRUE;0,19047619047619;471;65;1
7894;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;94;260,718,631,323,692;-20,943,951,023,932;793,795,807,693,676;714,416,226,924,309;214,324,868,077,293;2;1;1;0,9;0,3;3;1416;1;TRUE;0,80952380952381;511;65;1
7895;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;95;337,259,536,256,795;20,943,951,023,932;911,168,768,327,993;728,935,014,662,395;218,680,504,398,718;0;2;2;0,8;0;2;949;2;TRUE;0,325396825396825;440;65;1
7896;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;96;571,222,653,388,215;-20,943,951,023,932;861,382,798,041,451;689,106,238,433,161;206,731,871,529,948;0;1;1;0,8;0;2;1600;1;TRUE;0,104761904761905;529;65;1
7897;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;97;254,226,570,824,027;-20,943,951,023,932;62,310,581,915,687;436,174,073,409,809;218,087,036,704,904;1;2;2;0,7;0,5;3;1918;2;TRUE;0,173015873015873;579;65;1
7898;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;98;318,060,429,759,523;20,943,951,023,932;536,854,548,859,683;483,169,093,973,715;96,633,818,794,743;0;1;1;0,9;0;2;1241;1;TRUE;0,282539682539683;1171;65;1
7899;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;99;174,274,034,826,842;20,943,951,023,932;598,249,350,648,354;478,599,480,518,683;239,299,740,259,341;2;2;2;0,8;0,5;3;1779;2;TRUE;0,211111111111111;3568;65;1
7900;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;100;370,424,517,487,695;20,943,951,023,932;486,014,462,385,299;437,413,016,146,769;437,413,016,146,769;0;2;2;0,9;0;2;2590;1;FALSE;0,455555555555556;554;65;0
7901;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;101;511,978,816,304,601;-20,943,951,023,932;806,992,130,092,245;645,593,704,073,796;129,118,740,814,759;1;1;1;0,8;0,2;3;1960;2;FALSE;0,141269841269841;583;65;0
7902;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;102;448,214,244,309,277;-20,943,951,023,932;643,064,631,040,172;578,758,167,936,155;578,758,167,936,155;1;1;1;0,9;0,1;3;1603;2;FALSE;0;340;65;0
7903;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;103;517,696,191,929,094;20,943,951,023,932;688,572,898,067,675;619,715,608,260,907;185,914,682,478,272;0;2;2;0,9;0;2;1813;2;TRUE;0,307936507936508;773;65;1
7904;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;104;237,755,269,362,316;-20,943,951,023,932;781,856,878,449,087;727,126,896,957,651;363,563,448,478,825;2;2;2;0,93;0,5;3;1580;2;TRUE;0,263492063492063;884;65;1
7905;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;105;0,652189651002661;-20,943,951,023,932;628,304,861,263,291;584,323,520,974,861;116,864,704,194,972;0;2;2;0,93;0;2;1261;2;TRUE;0,198412698412698;699;65;1
7906;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;106;0,237782857756093;20,943,951,023,932;763,595,897,726,969;610,876,718,181,576;610,876,718,181,576;2;1;1;0,8;0,1;3;1696;1;TRUE;0,465079365079365;1099;65;1
7907;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;107;0,997651032842515;20,943,951,023,932;589,490,327,882,325;548,226,004,930,563;274,113,002,465,281;0;2;2;0,93;0;2;1288;2;TRUE;0,0253968253968254;241;65;1
7908;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;108;540,638,658,811,829;-20,943,951,023,932;853,076,112,553,222;682,460,890,042,577;409,476,534,025,546;0;1;1;0,8;0;2;1936;2;FALSE;0,149206349206349;287;65;0
7909;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;109;609,742,549,406,545;-20,943,951,023,932;998,796,046,463,905;699,157,232,524,733;41,949,433,951,484;1;2;2;0,7;0,6;3;2248;2;TRUE;0,274603174603175;223;65;1
7910;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;110;267,551,427,627,027;20,943,951,023,932;87,386,316,146,228;812,692,740,159,921;487,615,644,095,952;1;2;2;0,93;0,6;3;1192;2;TRUE;0,0238095238095238;354;65;1
7911;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;111;363,695,166,668,493;-20,943,951,023,932;715,494,533,654,667;66,540,991,629,884;199,622,974,889,652;2;1;1;0,93;0,3;3;2138;2;FALSE;0,252380952380952;379;65;0
7912;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;112;368,195,015,129,118;-20,943,951,023,932;871,624,608,673,026;610,137,226,071,118;610,137,226,071,118;2;1;1;0,7;0,1;3;923;1;TRUE;0,865079365079365;709;65;1
7913;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;113;383,277,116,938,111;-20,943,951,023,932;881,214,834,169,314;616,850,383,918,519;123,370,076,783,704;0;1;1;0,7;0;2;1305;1;TRUE;0,811111111111111;1184;65;1
7914;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;114;532,305,596,176,516;-20,943,951,023,932;789,278,909,519,408;552,495,236,663,586;220,998,094,665,434;1;1;1;0,7;0,4;3;1664;1;TRUE;0,947619047619048;332;65;1
7915;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;115;361,624,265,809,211;-20,943,951,023,932;730,174,976,803,967;65,715,747,912,357;394,294,487,474,142;1;1;1;0,9;0,6;3;1691;1;TRUE;0;310;65;1
7916;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;116;179,032,816,588,963;20,943,951,023,932;612,448,547,275,464;428,713,983,092,825;257,228,389,855,695;0;2;2;0,7;0;2;922;2;TRUE;0,814285714285714;588;65;1
7917;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;117;175,179,481,764,676;20,943,951,023,932;906,180,990,923,765;815,562,891,831,388;815,562,891,831,388;1;2;2;0,9;0,1;3;1143;2;TRUE;0,674603174603175;337;65;1
7918;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;118;260,526,083,769,747;-20,943,951,023,932;673,104,328,373,051;538,483,462,698,441;161,545,038,809,532;2;2;2;0,8;0,3;3;867;2;TRUE;0,420634920634921;1867;65;1
7919;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;119;109,905,826,004,892;20,943,951,023,932;726,563,422,443,284;69,023,525,132,112;34,511,762,566,056;0;2;2;0,95;0;2;2233;2;TRUE;0,471428571428571;398;65;1
7920;3788fd919ab1355d8adfcaaf41bfa562;m;34;0;120;580,616,832,943,063;-20,943,951,023,932;49,858,248,569,936;448,724,237,129,424;17,948,969,485,177;2;1;1;0,9;0,4;3;1604;2;FALSE;0,0968253968253968;483;65;0
7921;57646b3484efda8191db667705939862;m;31;0;1;370,249,425,193,355;20,943,951,023,932;848,916,928,864,198;764,025,235,977,778;229,207,570,793,333;0;2;2;0,9;0;2;1286;2;TRUE;0,763492063492063;4100;66;1
7922;57646b3484efda8191db667705939862;m;31;0;2;274,304,615,983,425;20,943,951,023,932;804,344,594,843,579;563,041,216,390,505;281,520,608,195,253;1;1;1;0,7;0,5;3;2386;1;TRUE;0,807936507936508;1656;66;1
7923;57646b3484efda8191db667705939862;m;31;0;3;0,52596050287352;20,943,951,023,932;99,699,739,551,591;797,597,916,412,728;319,039,166,565,091;0;2;2;0,8;0;2;2556;2;TRUE;0,990476190476191;1398;66;1
7924;57646b3484efda8191db667705939862;m;31;0;4;287,878,603,645,134;-20,943,951,023,932;873,375,463,712,737;812,239,181,252,845;162,447,836,250,569;2;2;2;0,93;0,2;3;1993;2;TRUE;1;1201;66;1
7925;57646b3484efda8191db667705939862;m;31;0;5;246,758,475,461,336;20,943,951,023,932;820,077,108,835,469;738,069,397,951,922;147,613,879,590,384;0;1;1;0,9;0;2;2204;2;FALSE;0,63015873015873;4462;66;0
7926;57646b3484efda8191db667705939862;m;31;0;6;108,613,756,967,343;20,943,951,023,932;948,066,022,766,671;853,259,420,490,004;255,977,826,147,001;1;1;1;0,9;0,3;3;4234;1;TRUE;0,577777777777778;2381;66;1
7927;57646b3484efda8191db667705939862;m;31;0;7;13,298,592,374,993;20,943,951,023,932;915,571,259,026,006;732,457,007,220,805;732,457,007,220,805;0;2;2;0,8;0;2;2268;2;TRUE;0,644444444444444;1126;66;1
7928;57646b3484efda8191db667705939862;m;31;0;8;365,950,928,081,643;-20,943,951,023,932;602,886,145,744,303;482,308,916,595,442;964,617,833,190,885;2;2;2;0,8;0,2;3;2126;2;TRUE;0,855555555555556;760;66;1
7929;57646b3484efda8191db667705939862;m;31;0;9;320,965,878,095,566;-20,943,951,023,932;81,384,795,096,451;651,078,360,771,608;195,323,508,231,482;0;2;2;0,8;0;2;1810;2;TRUE;0,738095238095238;856;66;1
7930;57646b3484efda8191db667705939862;m;31;0;10;461,787,471,058,408;-20,943,951,023,932;109,667,863,738,102;101,991,113,276,434;203,982,226,552,869;2;1;1;0,93;0,2;3;2034;1;TRUE;0,649206349206349;1889;66;1
7931;57646b3484efda8191db667705939862;m;31;0;11;0,489641486068456;-20,943,951,023,932;100,171,292,462,788;801,370,339,702,307;400,685,169,851,153;0;2;2;0,8;0;2;3232;2;TRUE;0,452380952380952;7030;66;1
7932;57646b3484efda8191db667705939862;m;31;0;12;0,84328077546613;-20,943,951,023,932;8,110,743,902,146;754,299,182,899,578;754,299,182,899,578;0;1;1;0,93;0;2;1904;1;TRUE;0,506349206349206;1520;66;1
7933;57646b3484efda8191db667705939862;m;31;0;13;103,642,521,830,596;-20,943,951,023,932;863,717,669,056,454;604,602,368,339,518;604,602,368,339,518;2;1;1;0,7;0,1;3;1638;1;TRUE;0,706349206349206;901;66;1
7934;57646b3484efda8191db667705939862;m;31;0;14;589,506,680,939,064;20,943,951,023,932;113,352,776,325,409;90,682,221,060,327;544,093,326,361,962;0;2;2;0,8;0;2;2156;2;TRUE;0,771428571428571;3665;66;1
7935;57646b3484efda8191db667705939862;m;31;0;15;531,656,679,558,775;-20,943,951,023,932;932,163,973,884,588;866,912,495,712,667;2,600,737,487,138;1;2;2;0,93;0,3;3;2111;2;TRUE;0,915873015873016;2649;66;1
7936;57646b3484efda8191db667705939862;m;31;0;16;383,658,765,807,248;-20,943,951,023,932;781,123,159,226,866;703,010,843,304,179;35,150,542,165,209;1;1;1;0,9;0,5;3;3803;1;TRUE;0,198412698412698;524;66;1
7937;57646b3484efda8191db667705939862;m;31;0;17;575,594,350,980,033;-20,943,951,023,932;704,131,741,581,441;65,484,251,967,074;65,484,251,967,074;1;1;1;0,93;0,1;3;5023;2;FALSE;0,10952380952381;733;66;0
7938;57646b3484efda8191db667705939862;m;31;0;18;23,171,927,985,369;20,943,951,023,932;639,591,367,134,265;511,673,093,707,412;153,501,928,112,224;1;1;1;0,8;0,3;3;1942;1;TRUE;0,49047619047619;1660;66;1
7939;57646b3484efda8191db667705939862;m;31;0;19;427,691,477,300,785;-20,943,951,023,932;91,924,753,193,861;735,398,025,550,888;294,159,210,220,355;1;1;1;0,8;0,4;3;1833;1;TRUE;0,677777777777778;940;66;1
7940;57646b3484efda8191db667705939862;m;31;0;20;436,056,204,066,139;20,943,951,023,932;55,226,928,183,095;386,588,497,281,665;154,635,398,912,666;0;2;2;0,7;0;2;1893;2;TRUE;0,619047619047619;1496;66;1
7941;57646b3484efda8191db667705939862;m;31;0;21;358,062,171,781,985;-20,943,951,023,932;384,291,553,487,054;35,739,114,474,296;35,739,114,474,296;0;2;2;0,93;0;2;2598;2;TRUE;0,180952380952381;801;66;1
