subject,session,run,block,trial_in_block,dominant_symbol,response1,correct1,response2,correct2,rt1,rt2
7,1,5,4,11,2,6,0,5,0,0.6475,0.8328
7,1,5,4,12,2,4,0,3,0,0.537,0.3411
7,1,5,4,13,1,5,0,,,0.1604,0.0
7,1,5,4,14,6,6,1,,,0.8353,0.0
7,1,5,4,15,5,5,1,,,0.2239,0.0
7,1,5,4,16,1,1,1,,,0.7877,0.0
7,1,5,4,17,4,2,0,,,0.9308,0.0
7,1,5,4,18,3,3,1,,,0.7093,0.0
7,1,5,4,19,3,3,1,,,0.5499,0.0
7,1,5,4,20,4,6,0,4,1,0.4141,0.7849
7,1,5,4,21,6,2,0,,,0.3342,0.0
7,1,5,4,22,4,4,1,,,0.6825,0.0
7,1,5,4,23,2,2,1,,,0.5724,0.0
7,1,5,4,24,5,2,0,3,0,0.8023,0.2615
7,1,5,4,25,6,6,1,,,0.5315,0.0
7,1,5,4,26,1,1,1,,,1.1318,0.0
7,1,5,4,27,1,1,1,,,0.6839,0.0
7,1,5,4,28,3,5,0,,,0.6533,0.0
7,1,5,4,29,5,5,1,,,0.124,0.0
7,1,5,4,30,1,1,1,,,0.9973,0.0
7,1,5,4,31,4,3,0,5,0,0.6496,0.739
7,1,5,4,32,3,2,0,,,0.6063,0.0
7,1,5,4,33,4,4,1,,,0.8146,0.0
7,1,5,4,34,6,6,1,,,0.4104,0.0
7,1,5,4,35,2,2,1,,,0.4875,0.0
7,1,5,4,36,5,5,1,,,0.1945,0.0
7,1,5,4,37,1,3,0,,,0.5848,0.0
7,1,5,4,38,3,2,0,4,0,0.4742,0.5696
7,1,5,4,39,5,5,1,,,0.5078,0.0
7,1,5,4,40,5,5,1,,,0.1173,0.0
7,1,5,4,41,3,3,1,,,0.5589,0.0
7,1,5,4,42,3,2,0,,,0.2785,0.0
7,1,5,4,43,2,2,1,,,0.5321,0.0
7,1,5,4,44,6,6,1,,,0.141,0.0
7,1,5,4,45,6,3,0,4,0,0.6293,0.6063
7,1,5,4,46,1,6,0,,,1.3586,0.0
7,1,5,4,47,2,1,0,2,1,0.2244,1.2108
7,1,5,4,48,5,5,1,,,0.1984,0.0
7,1,5,4,49,1,1,1,,,0.6367,0.0
7,1,5,4,50,6,6,1,,,0.6404,0.0
7,2,1,1,1,1,1,1,,,0.8585,0.0
7,2,1,1,2,4,4,1,,,0.2938,0.0
7,2,1,1,3,6,6,1,,,0.3923,0.0
7,2,1,1,4,5,5,1,,,0.1984,0.0
7,2,1,1,5,1,3,0,,,1.0848,0.0
7,2,1,1,6,5,5,1,,,0.3936,0.0
7,2,1,1,7,2,2,1,,,0.2642,0.0
7,2,1,1,8,5,4,0,,,0.427,0.0
7,2,1,1,9,3,3,1,,,0.6766,0.0
7,2,1,1,10,4,3,0,,,0.3275,0.0
7,2,1,1,11,2,2,1,,,0.595,0.0
7,2,1,1,12,6,4,0,,,0.7721,0.0
7,2,1,1,13,3,3,1,,,0.8342,0.0
7,2,1,1,14,3,3,1,,,1.4063,0.0
7,2,1,1,15,3,4,0,5,0,0.2752,0.4907
7,2,1,1,16,1,4,0,,,0.6887,0.0
7,2,1,1,17,4,4,1,,,0.5582,0.0
7,2,1,1,18,5,4,0,5,1,0.629,0.2076
7,2,1,1,19,6,6,1,,,0.485,0.0
7,2,1,1,20,2,2,1,,,0.112,0.0
7,2,1,1,21,4,4,1,,,0.378,0.0
7,2,1,1,22,3,3,1,,,0.9524,0.0
7,2,1,1,23,6,4,0,3,0,0.2244,1.0503
7,2,1,1,24,6,6,1,,,0.3926,0.0
7,2,1,1,25,4,4,1,,,0.5832,0.0
7,2,1,1,26,6,4,0,3,0,0.5088,0.0432
7,2,1,1,27,5,5,1,,,0.164,0.0
7,2,1,1,28,1,2,0,3,0,0.6197,0.9651
7,2,1,1,29,4,4,1,,,0.4546,0.0
7,2,1,1,30,2,2,1,,,0.2268,0.0
7,2,1,1,31,6,5,0,,,0.3124,0.0
7,2,1,1,32,2,2,1,,,0.2133,0.0
7,2,1,1,33,1,6,0,,,0.442,0.0
7,2,1,1,34,1,4,0,,,0.2102,0.0
7,2,1,1,35,5,5,1,,,0.2759,0.0
7,2,1,1,36,6,2,0,,,0.7743,0.0
7,2,1,1,37,1,1,1,,,1.0726,0.0
7,2,1,1,38,2,2,1,,,0.1629,0.0
7,2,1,1,39,5,5,1,,,0.3632,0.0
7,2,1,1,40,6,4,0,,,1.0656,0.0
7,2,1,1,41,5,2,0,4,0,0.6165,0.8823
7,2,1,1,42,2,2,1,,,0.0557,0.0
7,2,1,1,43,3,3,1,,,0.6761,0.0
7,2,1,1,44,6,5,0,,,0.1987,0.0
7,2,1,1,45,2,2,1,,,0.3754,0.0
7,2,1,1,46,4,5,0,3,0,0.1345,0.6447
7,2,1,1,47,4,6,0,5,0,0.2598,0.6362
7,2,1,1,48,3,4,0,,,0.5248,0.0
7,2,1,1,49,3,4,0,3,1,0.5768,0.7966
7,2,1,1,50,1,1,1,,,0.4901,0.0
7,2,1,2,1,5,5,1,,,0.0655,0.0
7,2,1,2,2,1,3,0,,,2.0135,0.0
7,2,1,2,3,4,6,0,,,0.2118,0.0
7,2,1,2,4,5,4,0,5,1,0.9491,0.5296
7,2,1,2,5,1,5,0,4,0,0.4096,0.3643
7,2,1,2,6,3,2,0,1,0,0.4552,0.5514
7,2,1,2,7,6,4,0,2,0,0.5227,0.6325
7,2,1,2,8,6,5,0,6,1,0.0876,0.344
7,2,1,2,9,5,5,1,,,0.4245,0.0
7,2,1,2,10,6,6,1,,,0.6936,0.0
7,2,1,2,11,3,3,1,,,0.6476,0.0
7,2,1,2,12,4,4,1,,,0.3793,0.0
7,2,1,2,13,2,2,1,,,0.1219,0.0
7,2,1,2,14,1,5,0,6,0,0.0678,0.3551
7,2,1,2,15,1,1,1,,,0.3353,0.0
7,2,1,2,16,2,2,1,,,0.2556,0.0
7,2,1,2,17,6,6,1,,,0.18,0.0
7,2,1,2,18,6,6,1,,,0.3629,0.0
7,2,1,2,19,6,6,1,,,0.2503,0.0
7,2,1,2,20,4,4,1,,,0.3666,0.0
7,2,1,2,21,2,2,1,,,0.1737,0.0
7,2,1,2,22,5,5,1,,,0.3249,0.0
7,2,1,2,23,5,4,0,,,0.7421,0.0
7,2,1,2,24,4,4,1,,,0.4819,0.0
7,2,1,2,25,6,5,0,2,0,0.285,0.4035
7,2,1,2,26,1,1,1,,,0.4773,0.0
7,2,1,2,27,1,1,1,,,0.3914,0.0
7,2,1,2,28,4,3,0,,,0.886,0.0
7,2,1,2,29,6,3,0,,,0.8279,0.0
7,2,1,2,30,2,2,1,,,0.2432,0.0
7,2,1,2,31,6,6,1,,,0.0011,0.0
7,2,1,2,32,4,4,1,,,0.5976,0.0
7,2,1,2,33,5,5,1,,,0.252,0.0
7,2,1,2,34,3,3,1,,,0.6242,0.0
7,2,1,2,35,2,4,0,5,0,0.7571,0.3772
7,2,1,2,36,1,1,1,,,0.3231,0.0
7,2,1,2,37,3,4,0,,,0.8525,0.0
7,2,1,2,38,3,3,1,,,0.6355,0.0
7,2,1,2,39,5,2,0,,,0.4952,0.0
7,2,1,2,40,1,4,0,,,0.4202,0.0
7,2,1,2,41,2,2,1,,,0.1577,0.0
7,2,1,2,42,6,5,0,4,0,0.421,0.7749
7,2,1,2,43,2,2,1,,,0.9135,0.0
7,2,1,2,44,4,4,1,,,0.8265,0.0
7,2,1,2,45,3,5,0,,,0.9189,0.0
7,2,1,2,46,3,6,0,,,0.3305,0.0
7,2,1,2,47,2,2,1,,,0.454,0.0
7,2,1,2,48,3,1,0,5,0,0.9625,0.1097
7,2,1,2,49,4,3,0,,,0.7554,0.0
7,2,1,2,50,5,5,1,,,0.7671,0.0
7,2,1,3,1,4,1,0,4,1,0.7311,1.0251
7,2,1,3,2,4,4,1,,,0.2134,0.0
7,2,1,3,3,5,4,0,3,0,0.3307,0.8001
7,2,1,3,4,4,5,0,,,0.297,0.0
7,2,1,3,5,1,1,1,,,0.8226,0.0
7,2,1,3,6,6,6,1,,,0.1628,0.0
7,2,1,3,7,6,2,0,,,0.3142,0.0
7,2,1,3,8,2,2,1,,,0.183,0.0
7,2,1,3,9,6,6,1,,,0.7815,0.0
7,2,1,3,10,5,1,0,,,0.1874,0.0
7,2,1,3,11,5,5,1,,,0.5101,0.0
7,2,1,3,12,6,6,1,,,0.2798,0.0
7,2,1,3,13,3,2,0,,,0.2183,0.0
7,2,1,3,14,3,2,0,,,0.3625,0.0
7,2,1,3,15,2,2,1,,,0.2612,0.0
7,2,1,3,16,6,6,1,,,0.0582,0.0
7,2,1,3,17,4,3,0,4,1,0.5334,0.7721
7,2,1,3,18,1,1,1,,,0.7385,0.0
7,2,1,3,19,4,1,0,,,0.5627,0.0
7,2,1,3,20,6,5,0,,,0.1806,0.0
7,2,1,3,21,2,3,0,2,1,0.6944,0.7971
7,2,1,3,22,1,1,1,,,0.5877,0.0
7,2,1,3,23,4,5,0,,,0.2898,0.0
7,2,1,3,24,4,4,1,,,0.5111,0.0
7,2,1,3,25,2,2,1,,,0.1688,0.0
7,2,1,3,26,3,6,0,1,0,0.7202,0.6302
7,2,1,3,27,2,2,1,,,0.1332,0.0
7,2,1,3,28,1,1,1,,,0.3185,0.0
7,2,1,3,29,5,5,1,,,0.3836,0.0
7,2,1,3,30,6,6,1,,,0.8947,0.0
7,2,1,3,31,2,2,1,,,0.552,0.0
7,2,1,3,32,1,1,1,,,1.0079,0.0
7,2,1,3,33,3,4,0,,,0.3732,0.0
7,2,1,3,34,6,6,1,,,0.4631,0.0
7,2,1,3,35,5,6,0,,,0.7467,0.0
7,2,1,3,36,4,1,0,2,0,0.7088,0.6837
7,2,1,3,37,1,1,1,,,0.0407,0.0
7,2,1,3,38,1,6,0,,,0.5334,0.0
7,2,1,3,39,3,5,0,,,0.6652,0.0
7,2,1,3,40,6,6,1,,,0.5519,0.0
7,2,1,3,41,3,3,1,,,0.4792,0.0
7,2,1,3,42,1,4,0,2,0,0.9858,0.484
7,2,1,3,43,3,3,1,,,0.6828,0.0
7,2,1,3,44,5,5,1,,,0.141,0.0
7,2,1,3,45,5,1,0,3,0,1.0776,0.7
7,2,1,3,46,2,2,1,,,0.3136,0.0
7,2,1,3,47,5,5,1,,,0.0579,0.0
7,2,1,3,48,6,6,1,,,0.3583,0.0
7,2,1,3,49,3,6,0,,,0.438,0.0
7,2,1,3,50,2,1,0,,,0.558,0.0
7,2,1,4,1,2,2,1,,,0.4151,0.0
7,2,1,4,2,5,5,1,,,0.0604,0.0
7,2,1,4,3,6,4,0,,,0.201,0.0
7,2,1,4,4,2,4,0,3,0,0.4743,0.7939
7,2,1,4,5,3,4,0,,,0.5943,0.0
7,2,1,4,6,6,6,1,,,0.1481,0.0
7,2,1,4,7,1,5,0,,,0.5715,0.0
7,2,1,4,8,1,4,0,3,0,0.9096,0.4272
7,2,1,4,9,2,2,1,,,0.2595,0.0
7,2,1,4,10,6,6,1,,,0.3119,0.0
7,2,1,4,11,3,5,0,,,0.2174,0.0
7,2,1,4,12,3,4,0,,,0.7302,0.0
7,2,1,4,13,6,5,0,,,0.0532,0.0
7,2,1,4,14,6,6,1,,,0.3333,0.0
7,2,1,4,15,1,2,0,,,0.8933,0.0
7,2,1,4,16,4,2,0,,,0.6108,0.0
7,2,1,4,17,6,6,1,,,0.116,0.0
7,2,1,4,18,1,1,1,,,0.7813,0.0
7,2,1,4,19,3,5,0,,,0.3953,0.0
7,2,1,4,20,4,5,0,,,0.6288,0.0
7,2,1,4,21,2,2,1,,,0.516,0.0
7,2,1,4,22,5,5,1,,,0.1567,0.0
7,2,1,4,23,5,6,0,,,0.501,0.0
7,2,1,4,24,3,2,0,4,0,0.7623,0.4623
7,2,1,4,25,2,2,1,,,0.1012,0.0
7,2,1,4,26,4,4,1,,,0.6714,0.0
7,2,1,4,27,1,5,0,6,0,0.2574,0.3949
7,2,1,4,28,2,5,0,2,1,0.2273,0.3979
7,2,1,4,29,5,6,0,,,0.396,0.0
7,2,1,4,30,1,4,0,,,0.4856,0.0
7,2,1,4,31,1,1,1,,,0.4907,0.0
7,2,1,4,32,4,4,1,,,0.6615,0.0
7,2,1,4,33,2,2,1,,,0.1692,0.0
7,2,1,4,34,4,2,0,4,1,0.4164,0.5631
7,2,1,4,35,2,2,1,,,0.1387,0.0
7,2,1,4,36,6,6,1,,,0.1146,0.0
7,2,1,4,37,1,6,0,,,0.5568,0.0
7,2,1,4,38,3,2,0,,,0.3999,0.0
7,2,1,4,39,5,5,1,,,0.1209,0.0
7,2,1,4,40,4,3,0,,,1.6345,0.0
7,2,1,4,41,4,4,1,,,0.6488,0.0
7,2,1,4,42,5,5,1,,,0.1247,0.0
7,2,1,4,43,3,1,0,,,0.518,0.0
7,2,1,4,44,4,5,0,4,1,0.7777,0.0009
7,2,1,4,45,5,5,1,,,0.0753,0.0
7,2,1,4,46,6,2,0,3,0,0.7109,0.3982
7,2,1,4,47,6,5,0,4,0,0.4866,0.566
7,2,1,4,48,5,5,1,,,0.1039,0.0
7,2,1,4,49,6,6,1,,,0.3699,0.0
7,2,1,4,50,3,2,0,,,1.1375,0.0
7,2,2,1,1,4,4,1,,,0.6259,0.0
7,2,2,1,2,1,6,0,,,0.3747,0.0
7,2,2,1,3,1,5,0,,,0.0492,0.0
7,2,2,1,4,5,4,0,6,0,0.5692,0.2283
7,2,2,1,5,2,2,1,,,0.8042,0.0
7,2,2,1,6,3,5,0,2,0,0.0334,0.4829
7,2,2,1,7,4,3,0,4,1,0.8737,0.5684
7,2,2,1,8,1,2,0,,,0.7996,0.0
7,2,2,1,9,4,2,0,,,0.6806,0.0
7,2,2,1,10,6,6,1,,,0.2774,0.0
7,2,2,1,11,5,5,1,,,0.0889,0.0
7,2,2,1,12,2,2,1,,,0.7075,0.0
7,2,2,1,13,2,2,1,,,0.5658,0.0
7,2,2,1,14,3,4,0,,,1.068,0.0
7,2,2,1,15,5,5,1,,,0.1705,0.0
7,2,2,1,16,1,1,1,,,1.3773,0.0
7,2,2,1,17,6,1,0,,,0.616,0.0
7,2,2,1,18,3,5,0,2,0,0.2798,0.2725
7,2,2,1,19,4,6,0,,,0.335,0.0
7,2,2,1,20,3,1,0,,,0.7629,0.0
7,2,2,1,21,6,6,1,,,0.6282,0.0
7,2,2,1,22,6,6,1,,,0.1374,0.0
7,2,2,1,23,4,4,1,,,0.451,0.0
7,2,2,1,24,2,2,1,,,0.3975,0.0
7,2,2,1,25,5,5,1,,,0.2842,0.0
7,2,2,1,26,3,3,1,,,0.6542,0.0
7,2,2,1,27,6,6,1,,,0.1455,0.0
7,2,2,1,28,5,4,0,1,0,0.5063,0.3763
7,2,2,1,29,1,3,0,4,0,0.7232,0.3291
7,2,2,1,30,2,5,0,,,0.9489,0.0
7,2,2,1,31,2,2,1,,,1.3507,0.0
7,2,2,1,32,1,6,0,,,0.3179,0.0
7,2,2,1,33,4,5,0,,,0.5548,0.0
7,2,2,1,34,3,3,1,,,0.6852,0.0
7,2,2,1,35,4,1,0,,,0.8642,0.0
7,2,2,1,36,1,1,1,,,0.3264,0.0
7,2,2,1,37,5,2,0,5,1,0.4234,0.4251
7,2,2,1,38,6,6,1,,,0.5979,0.0
7,2,2,1,39,1,4,0,3,0,0.7481,0.6081
7,2,2,1,40,6,6,1,,,0.2581,0.0
7,2,2,1,41,2,2,1,,,0.1818,0.0
7,2,2,1,42,4,6,0,,,0.2838,0.0
7,2,2,1,43,5,5,1,,,0.1542,0.0
7,2,2,1,44,6,6,1,,,0.4667,0.0
7,2,2,1,45,3,5,0,,,0.2541,0.0
7,2,2,1,46,5,5,1,,,0.4449,0.0
7,2,2,1,47,2,2,1,,,1.2408,0.0
7,2,2,1,48,6,5,0,6,1,0.4209,0.7902
7,2,2,1,49,6,5,0,,,0.7086,0.0
7,2,2,1,50,3,3,1,,,2.146,0.0
7,2,2,2,1,2,2,1,,,0.1816,0.0
7,2,2,2,2,4,4,1,,,0.6364,0.0
7,2,2,2,3,1,1,1,,,0.5122,0.0
7,2,2,2,4,6,5,0,,,0.6978,0.0
7,2,2,2,5,2,2,1,,,0.6952,0.0
7,2,2,2,6,5,2,0,,,0.4083,0.0
7,2,2,2,7,1,2,0,,,0.3222,0.0
7,2,2,2,8,3,5,0,,,0.8627,0.0
7,2,2,2,9,6,6,1,,,0.5645,0.0
7,2,2,2,10,6,6,1,,,0.2361,0.0
7,2,2,2,11,2,2,1,,,1.4243,0.0
7,2,2,2,12,1,6,0,,,0.2763,0.0
7,2,2,2,13,5,5,1,,,0.1306,0.0
7,2,2,2,14,5,1,0,,,3.2106,0.0
7,2,2,2,15,4,4,1,,,0.4812,0.0
7,2,2,2,16,5,5,1,,,0.2674,0.0
7,2,2,2,17,1,5,0,,,0.3513,0.0
7,2,2,2,18,2,3,0,5,0,1.6746,0.8563
7,2,2,2,19,1,6,0,,,0.112,0.0
7,2,2,2,20,2,5,0,4,0,0.2444,0.6698
7,2,2,2,21,2,3,0,,,1.4193,0.0
7,2,2,2,22,3,3,1,,,2.0107,0.0
7,2,2,2,23,6,5,0,,,0.8389,0.0
7,2,2,2,24,5,5,1,,,0.6385,0.0
7,2,2,2,25,3,5,0,4,0,0.6595,0.6035
7,2,2,2,26,3,6,0,,,2.0603,0.0
7,2,2,2,27,5,2,0,3,0,2.1302,0.4131
7,2,2,2,28,5,5,1,,,0.4537,0.0
7,2,2,2,29,6,6,1,,,0.2256,0.0
7,2,2,2,30,1,5,0,4,0,0.2309,0.7856
7,2,2,2,31,6,6,1,,,0.3628,0.0
7,2,2,2,32,4,2,0,,,1.0666,0.0
7,2,2,2,33,1,1,1,,,0.6005,0.0
7,2,2,2,34,4,1,0,,,0.5728,0.0
7,2,2,2,35,6,6,1,,,0.6392,0.0
7,2,2,2,36,5,3,0,4,0,0.66,1.0199
7,2,2,2,37,3,3,1,,,0.9565,0.0
7,2,2,2,38,2,4,0,,,0.6587,0.0
7,2,2,2,39,2,2,1,,,0.8494,0.0
7,2,2,2,40,6,6,1,,,0.5895,0.0
7,2,2,2,41,4,4,1,,,0.4666,0.0
7,2,2,2,42,6,6,1,,,0.4942,0.0
7,2,2,2,43,4,4,1,,,0.6967,0.0
7,2,2,2,44,6,4,0,,,0.7782,0.0
7,2,2,2,45,4,4,1,,,0.6281,0.0
7,2,2,2,46,3,5,0,,,0.5689,0.0
7,2,2,2,47,3,3,1,,,0.5068,0.0
7,2,2,2,48,3,2,0,5,0,0.6446,0.4452
7,2,2,2,49,1,6,0,5,0,0.8369,0.661
7,2,2,2,50,4,4,1,,,0.6599,0.0
7,2,2,3,1,6,6,1,,,0.8367,0.0
7,2,2,3,2,2,3,0,,,1.809,0.0
7,2,2,3,3,4,1,0,,,0.6731,0.0
7,2,2,3,4,5,6,0,,,0.4471,0.0
7,2,2,3,5,3,5,0,,,0.4213,0.0
7,2,2,3,6,2,5,0,2,1,0.2384,1.5761
7,2,2,3,7,3,5,0,2,0,0.63,0.2397
7,2,2,3,8,1,4,0,,,0.5439,0.0
7,2,2,3,9,6,6,1,,,0.1471,0.0
7,2,2,3,10,5,5,1,,,0.331,0.0
7,2,2,3,11,5,1,0,,,0.9874,0.0
7,2,2,3,12,2,3,0,,,0.653,0.0
7,2,2,3,13,2,4,0,5,0,0.9874,0.6619
7,2,2,3,14,2,4,0,3,0,0.9803,1.248
7,2,2,3,15,4,4,1,,,1.2543,0.0
7,2,2,3,16,3,4,0,,,1.9849,0.0
7,2,2,3,17,6,5,0,6,1,0.0408,0.8429
7,2,2,3,18,5,2,0,,,1.6554,0.0
7,2,2,3,19,1,1,1,,,1.3243,0.0
7,2,2,3,20,3,3,1,,,1.6687,0.0
7,2,2,3,21,4,2,0,1,0,1.7748,1.561
7,2,2,3,22,6,4,0,,,0.4658,0.0
7,2,2,3,23,3,6,0,,,0.6803,0.0
7,2,2,3,24,1,6,0,,,0.4858,0.0
7,2,2,3,25,6,6,1,,,0.0765,0.0
7,2,2,3,26,5,6,0,,,0.9838,0.0
7,2,2,3,27,3,5,0,6,0,0.5371,0.8702
7,2,2,3,28,1,5,0,4,0,0.0283,0.6707
7,2,2,3,29,6,5,0,,,0.8128,0.0
7,2,2,3,30,1,1,1,,,1.2694,0.0
7,2,2,3,31,4,4,1,,,0.5587,0.0
7,2,2,3,32,4,6,0,4,1,0.2146,0.6574
7,2,2,3,33,6,6,1,,,0.7092,0.0
7,2,2,3,34,1,5,0,,,0.774,0.0
7,2,2,3,35,6,6,1,,,0.5446,0.0
7,2,2,3,36,5,5,1,,,0.5999,0.0
7,2,2,3,37,2,2,1,,,0.3015,0.0
7,2,2,3,38,3,3,1,,,0.5919,0.0
7,2,2,3,39,2,2,1,,,0.2616,0.0
7,2,2,3,40,2,2,1,,,0.1851,0.0
7,2,2,3,41,5,3,0,,,0.7995,0.0
7,2,2,3,42,3,5,0,,,0.5527,0.0
7,2,2,3,43,4,6,0,2,0,0.2034,0.614
7,2,2,3,44,6,6,1,,,0.1023,0.0
7,2,2,3,45,4,2,0,,,0.7852,0.0
7,2,2,3,46,4,4,1,,,0.5869,0.0
7,2,2,3,47,6,6,1,,,0.4964,0.0
7,2,2,3,48,1,2,0,3,0,0.3144,0.6407
7,2,2,3,49,1,6,0,,,0.4329,0.0
7,2,2,3,50,5,4,0,3,0,1.352,0.3886
7,2,2,4,1,4,4,1,,,0.6994,0.0
7,2,2,4,2,2,3,0,,,0.9888,0.0
7,2,2,4,3,5,2,0,5,1,0.4789,0.3183
7,2,2,4,4,1,3,0,,,0.8314,0.0
7,2,2,4,5,2,5,0,,,0.5646,0.0
7,2,2,4,6,4,6,0,1,0,0.5183,1.2841
7,2,2,4,7,4,2,0,6,0,0.5216,0.231
7,2,2,4,8,1,1,1,,,0.5993,0.0
7,2,2,4,9,1,1,1,,,0.5565,0.0
7,2,2,4,10,1,4,0,,,0.5962,0.0
7,2,2,4,11,1,1,1,,,0.9176,0.0
7,2,2,4,12,2,3,0,4,0,1.149,0.3545
7,2,2,4,13,6,5,0,,,0.5889,0.0
7,2,2,4,14,1,4,0,,,0.639,0.0
7,2,2,4,15,6,6,1,,,0.4629,0.0
7,2,2,4,16,6,6,1,,,0.0259,0.0
7,2,2,4,17,5,5,1,,,0.1666,0.0
7,2,2,4,18,3,5,0,,,0.5741,0.0
7,2,2,4,19,1,4,0,,,0.4006,0.0
7,2,2,4,20,4,4,1,,,0.7785,0.0
7,2,2,4,21,1,1,1,,,1.4324,0.0
7,2,2,4,22,6,6,1,,,0.5555,0.0
7,2,2,4,23,3,3,1,,,0.7875,0.0
7,2,2,4,24,2,2,1,,,0.481,0.0
7,2,2,4,25,3,3,1,,,0.5882,0.0
7,2,2,4,26,3,5,0,4,0,0.386,0.4697
7,2,2,4,27,5,5,1,,,0.1072,0.0
7,2,2,4,28,4,2,0,,,0.8541,0.0
7,2,2,4,29,3,3,1,,,0.5882,0.0
7,2,2,4,30,3,3,1,,,0.2903,0.0
7,2,2,4,31,5,5,1,,,0.0691,0.0
7,2,2,4,32,2,3,0,4,0,0.8802,0.6557
7,2,2,4,33,4,6,0,,,0.6238,0.0
7,2,2,4,34,6,6,1,,,0.5269,0.0
7,2,2,4,35,6,6,1,,,0.2801,0.0
7,2,2,4,36,5,3,0,4,0,0.6513,0.7719
7,2,2,4,37,4,5,0,,,0.5901,0.0
7,2,2,4,38,2,2,1,,,0.0949,0.0
7,2,2,4,39,3,4,0,,,0.8088,0.0
7,2,2,4,40,5,5,1,,,0.0332,0.0
7,2,2,4,41,6,6,1,,,0.8146,0.0
7,2,2,4,42,6,6,1,,,0.2667,0.0
7,2,2,4,43,6,6,1,,,0.222,0.0
7,2,2,4,44,2,2,1,,,0.2595,0.0
7,2,2,4,45,6,6,1,,,0.4873,0.0
7,2,2,4,46,2,2,1,,,0.5296,0.0
7,2,2,4,47,5,6,0,,,0.6182,0.0
7,2,2,4,48,5,5,1,,,0.2817,0.0
7,2,2,4,49,3,6,0,,,1.084,0.0
7,2,2,4,50,4,4,1,,,0.6496,0.0
7,2,3,1,1,3,3,1,,,0.76,0.0
7,2,3,1,2,3,3,1,,,0.6622,0.0
7,2,3,1,3,3,6,0,,,0.5692,0.0
7,2,3,1,4,1,6,0,2,0,0.3798,0.4643
7,2,3,1,5,6,2,0,,,0.4218,0.0
7,2,3,1,6,5,3,0,,,0.6395,0.0
7,2,3,1,7,3,6,0,,,0.5751,0.0
7,2,3,1,8,6,5,0,3,0,0.3365,1.7979
7,2,3,1,9,5,2,0,,,0.5179,0.0
7,2,3,1,10,5,2,0,,,0.1381,0.0
7,2,3,1,11,4,4,1,,,0.8306,0.0
7,2,3,1,12,5,6,0,,,0.635,0.0
7,2,3,1,13,6,6,1,,,0.5224,0.0
7,2,3,1,14,6,6,1,,,0.3066,0.0
7,2,3,1,15,1,5,0,,,0.7096,0.0
7,2,3,1,16,3,4,0,,,0.7385,0.0
7,2,3,1,17,2,2,1,,,1.4211,0.0
7,2,3,1,18,1,2,0,,,1.6974,0.0
7,2,3,1,19,6,6,1,,,0.4215,0.0
7,2,3,1,20,5,5,1,,,0.1947,0.0
7,2,3,1,21,5,5,1,,,0.1847,0.0
7,2,3,1,22,3,4,0,3,1,0.3677,1.3308
7,2,3,1,23,4,4,1,,,0.3309,0.0
7,2,3,1,24,3,4,0,,,1.0507,0.0
7,2,3,1,25,4,2,0,,,0.3779,0.0
7,2,3,1,26,1,1,1,,,0.7871,0.0
7,2,3,1,27,4,3,0,,,1.2651,0.0
7,2,3,1,28,1,2,0,,,0.6788,0.0
7,2,3,1,29,2,4,0,3,0,0.5486,0.6423
7,2,3,1,30,6,6,1,,,0.0974,0.0
7,2,3,1,31,5,4,0,,,0.3161,0.0
7,2,3,1,32,2,2,1,,,0.2158,0.0
7,2,3,1,33,6,6,1,,,0.1734,0.0
7,2,3,1,34,2,1,0,6,0,0.3416,0.4896
7,2,3,1,35,2,2,1,,,0.3838,0.0
7,2,3,1,36,3,6,0,,,0.1101,0.0
7,2,3,1,37,6,6,1,,,0.2436,0.0
7,2,3,1,38,1,1,1,,,0.2791,0.0
7,2,3,1,39,2,2,1,,,0.4583,0.0
7,2,3,1,40,4,3,0,,,1.0938,0.0
7,2,3,1,41,6,6,1,,,0.0975,0.0
7,2,3,1,42,1,4,0,,,0.6361,0.0
7,2,3,1,43,1,6,0,,,1.0205,0.0
7,2,3,1,44,5,6,0,,,0.1715,0.0
7,2,3,1,45,4,3,0,4,1,1.951,0.5459
7,2,3,1,46,2,2,1,,,1.4494,0.0
7,2,3,1,47,4,3,0,,,1.6439,0.0
7,2,3,1,48,6,6,1,,,0.0184,0.0
7,2,3,1,49,2,2,1,,,0.3193,0.0
7,2,3,1,50,4,3,0,1,0,1.0727,0.5523
7,2,3,2,1,2,2,1,,,1.0812,0.0
7,2,3,2,2,1,5,0,,,1.1149,0.0
7,2,3,2,3,4,4,1,,,0.5669,0.0
7,2,3,2,4,5,5,1,,,0.3023,0.0
7,2,3,2,5,5,3,0,2,0,1.1361,0.6923
7,2,3,2,6,2,2,1,,,0.6245,0.0
7,2,3,2,7,3,3,1,,,1.3984,0.0
7,2,3,2,8,2,2,1,,,0.7149,0.0
7,2,3,2,9,6,6,1,,,0.4441,0.0
7,2,3,2,10,5,5,1,,,0.3595,0.0
7,2,3,2,11,3,3,1,,,1.526,0.0
7,2,3,2,12,2,2,1,,,0.4382,0.0
7,2,3,2,13,3,3,1,,,0.8027,0.0
7,2,3,2,14,2,2,1,,,0.5606,0.0
7,2,3,2,15,6,6,1,,,0.6317,0.0
7,2,3,2,16,5,5,1,,,0.2519,0.0
7,2,3,2,17,3,1,0,2,0,0.7523,0.6116
7,2,3,2,18,4,2,0,,,1.0602,0.0
7,2,3,2,19,4,4,1,,,0.6096,0.0
